"","Date","CHP factor - Long","CHP factor - Short","Momentum factor - Long","Momentum factor - Short","EW - UK-Metals","EW - US-Commodities","SP500-Return","SP500-CHP"
"236",2001-07-09,0.0264394763507528,-0.00409323174654307,0.0194668804362645,-0.0199893320586912,-0.00254704013281674,0.0102363691967569,-0.0255744093529269,0.444612214570344
"237",2001-07-13,0.0309727155571129,0.00802733771437342,0.0371914809075943,0.0175522543394412,-0.00974722585751827,0.0158308594382806,0.0208298616897185,0.445429571867909
"238",2001-07-20,-0.0282854803295186,0.0260363408481062,-0.0268036327899345,0.0327374231833803,0.00262339961953221,-0.0274983482203729,-0.00832517140058775,0.454939714774641
"239",2001-07-27,0.0355282307927124,-0.00376708447471667,0.0169737512432604,-0.0142831133340565,-0.0101018010883203,0.0139295667847334,-0.00436213991769541,0.447204417334967
"240",2001-08-03,-0.0406384967957092,-0.0120130278353645,-0.0502800048569573,0.015513882764582,-0.013096321587781,-0.0194092252585295,0.00851450772918905,0.450448660462569
"241",2001-08-10,0.0202720445410064,-0.00272830205953746,0.0367279257107657,0.0308472239546889,-0.0229701759397665,0.00903815019477337,-0.0236065573770492,0.449647807655154
"242",2001-08-17,-0.0228346788988996,0.0117163300272782,-0.0183493154427657,-0.0323206480703262,0.0341088831562011,-0.00409655785069168,-0.0215748824714574,0.450471468195093
"243",2001-08-24,-0.0129173837289586,-0.00146864662916849,-0.0305325088631292,0.00556972052086277,-0.0173317204323421,-0.0103349722346984,0.0188760188760189,0.451206267529893
"244",2001-08-31,0.0124339760893764,-0.00079294788078331,0.0155534150699721,0.0295952546239426,-0.0152688844723803,-0.0034631060536099,-0.0441263157894738,0.44825728148991
"245",2001-09-07,-0.00884331819463131,-0.000353929946638687,-0.00702270365837233,-0.0012163094492683,-0.0308033033236649,0.00320170218388366,-0.0407012598008984,0.448807599210997
"246",2001-09-19,0.0278155323451183,0.0144991320286386,-0.015188045541601,0.0198566481418882,-0.0205038028834932,-0.0142579995376702,-0.0662136100652035,0.44839848770323
"247",2001-09-21,-0.00938129582671669,0.00328293367097336,-0.00733979111570422,0.0125516318080969,-0.0076624993938082,-0.0100851440094807,-0.0430763178599527,0.462744673825167
"248",2001-09-28,-0.019693792430945,0.0460132252724409,-0.0160145110623026,0.0486965081026511,-0.00209146515832561,-0.0287018108014212,0.0726618705035971,0.467863497487936
"249",2001-10-05,0.0057317373831736,0.00615876532657282,0.0161815058921633,0.0168424076892333,-0.00137975032468011,-0.00433021241831296,0.0269234454345118,0.471976706166068
"250",2001-10-12,-0.0214403145438217,0.0130054509238451,-0.0161883634748922,0.00838891724836052,0.0279951597114721,-0.0136616694647552,0.0207128195558874,0.475056413504228
"251",2001-10-19,-0.0169476450380008,0.0302177738684135,-0.0107009636835062,0.0106905585026803,-0.0464975970862595,-0.0115986449608585,-0.0196526508226691,0.477068078649634
"252",2001-10-26,0.00436284830033221,-0.00985426037506729,0.00867787059690274,-0.00907188517410966,0.0157147555694474,0.00817001112408327,0.0275058275058275,0.476935138176737
"253",2001-11-02,0.0321450842274223,0.0164083513839836,0.0270840097159429,-0.0183718238734964,-0.0213825349409414,0.00663504562103411,-0.0113430127041743,0.477084720998689
"254",2001-11-09,-0.0121470762934555,-0.023365323454668,0.0159453074657662,-0.0525266126609578,0.0529377342969676,0.0114170892610771,0.031206975676916,0.475244365406687
"255",2001-11-16,0.014589744002589,-0.0125636284640879,0.028671701942235,0.0058232837852619,0.0521743309066352,9.1021188687132e-05,0.0146862483311081,0.47524672312577
"256",2001-11-26,-0.0156139658334009,-0.00396918688657535,-0.0142671089224743,-0.0137913728354322,0.000209133677231743,-0.000750794657387778,0.0133333333333334,0.470699052705809
"257",2001-11-30,0.0145572199579101,-0.0370015775935832,0.0180673949769501,-0.0200949608910383,0.0108396950973991,0.017935539837025,-0.0131578947368421,0.4684203289599
"258",2001-12-07,-0.0185933642780817,-0.030065017007337,-0.0212620925246188,-0.037174412862222,-0.0424382558539281,0.00562346627648121,0.0192982456140351,0.461212645634983
"259",2001-12-14,0.000951005768654409,0.0152435819390934,0.0112710151108611,-0.0208404025760027,-0.0217558524694291,0.00665265440983594,-0.0304647160068847,0.460953506549884
"260",2001-12-21,0.000497314445174715,-0.014173065897828,-0.00784382840508431,-0.0260571236239111,0.0459561748209137,0.00586805221715193,0.0195277827090361,0.461733903597683
"261",2001-12-28,-0.0127604220537848,-0.0225605746470265,-0.00570000121302566,-0.0383162611611363,-0.00480913847435048,0.00688394845833481,0.0093156886644612,0.466815641193908
"262",2002-01-04,0.0276360454243692,-0.00224407851804161,0.0392228194863313,-0.0130398601891283,0.015584268807537,0.0104268878233073,0.0138014318985595,0.453892030779345
"263",2002-01-11,0.0127061440481054,-0.00251857582492213,-0.00342189115498059,0.00462520709005967,0.0205120070444623,-0.00206991114076112,-0.0233982812898834,0.455916123083228
"264",2002-01-18,-0.0222189244993139,0.0291194951341441,-0.0296363987062015,0.0227279622039557,-0.0198385263307308,-0.0213160924875544,-0.0162920369402335,0.461318347039262
"265",2002-01-25,-0.013757442362783,-0.0145377337172631,0.00618233821970404,-0.00870903319328128,0.00554251793315047,0.00165241318469488,0.0037197768133912,0.465259023832853
"266",2002-02-01,0.000332835603261208,-0.017272997053952,0.0119126952350953,-0.0263363611209306,0.0121604423309426,0.00259175860717622,-0.00873555104561885,0.462314683761736
"267",2002-02-08,0.0139602132231635,0.00431694072527383,0.0214987641951238,0.00552588765800581,-0.0114722341603599,0.00841256865988596,-0.0239451664589639,0.463968593823416
"268",2002-02-15,0.0122224189958845,0.00343080370580218,0.00437150782418629,-0.0263397204513921,-0.00617683719075103,0.0065758693822415,0.00756953944368433,0.462512237288842
"269",2002-02-22,0.0127083592098655,0.0219534951026129,0.00452083143223884,-0.0251070558678112,-0.018591431646781,0.00265899688538987,-0.0118573497465604,0.460677298726716
"270",2002-03-01,6.12013582546589e-05,-0.0392092992598878,0.00501179585034615,-0.0496795291271439,0.0381347998929624,0.0210524120072594,0.0394797105431894,0.458673339043926
"271",2002-03-08,0.0156764928406393,-0.0294538049556859,0.0343628209768728,-0.0388091881806411,0.015976512264654,0.0317780998298716,0.0280225590412406,0.447515803791423
"272",2002-03-15,-0.00193470042722263,0.000157803985148558,0.00679047221062072,-0.0202716811693682,0.00664281439434816,0.010767863155359,0.000171438367906784,0.450232818283511
"273",2002-03-22,0.00645148963812596,0.0154173371425367,0.0111937930572871,0.00796575924302087,-0.00673516141919113,-0.00187001631141434,-0.0147411724374358,0.440310758188898
"274",2002-04-01,0.00423711018943192,-0.0331477707858892,0.00440053912978014,-0.0314227637661473,NA,0.0203743453960172,-0.00443632567849683,0.436446994395877
